run_name	run_number	grating_value[um]	SAW_freq[Hz]	SAW_freq_error[Hz]	A[Wm^-2]	A_err[Wm^-2]	alpha[m^2s^-1]	alpha_err[m2s-1]	beta[s^0.5]	beta_err[s^0.5]	B[Wm^-2]	B_err[Wm^-2]	theta	theta_err	tau[s]	tau_err[s]	C[Wm^-2]	C_err[Wm^-2]
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-202.txt	202	3.5217	7.50E+08	3784.4085	0.21240626	0.02795694	3.57E-05	5.17E-07	2.12E-06	4.26E-06	0.009057404	0.000104662	-3.1188234	0.007794769	3.72E-08	5.68E-10	0.001871852	1.52E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-203.txt	203	3.5217	7.50E+08	3759.4449	0.19833541	0.017674688	3.51E-05	3.32E-07	2.56E-07	3.07E-06	0.016111055	9.16E-05	2.7045392	0.003802658	2.39E-08	1.70E-10	0.001834595	9.61E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-204.txt	204	3.5217	7.50E+08	4381.5603	0.20487717	0.030643088	3.58E-05	5.66E-07	1.54E-07	5.12E-06	0.008820508	0.000111485	-3.0595518	0.00853325	3.80E-08	6.37E-10	0.001787557	1.64E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-205.txt	205	3.5217	7.50E+08	3825.0872	0.21390877	0.037893211	3.61E-05	6.90E-07	1.64E-06	5.79E-06	0.008758425	0.000136829	-2.8099858	0.010584392	3.74E-08	7.75E-10	0.001556578	1.99E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-206.txt	206	3.5217	7.50E+08	4040.5199	0.22146113	0.029899687	3.63E-05	5.30E-07	2.72E-06	4.27E-06	0.009532217	0.000107714	2.7222827	0.007608611	3.52E-08	5.21E-10	0.001871654	1.49E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-207.txt	207	3.5217	7.50E+08	3776.1085	0.1949097	0.016692752	3.50E-05	3.25E-07	5.58E-07	2.92E-06	0.016060806	9.03E-05	-3.0978851	0.003769414	2.37E-08	1.68E-10	0.001955975	9.50E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-208.txt	208	3.5217	7.50E+08	3412.6162	0.19159016	0.016491449	3.47E-05	3.20E-07	3.00E-07	2.98E-06	0.015809684	8.83E-05	2.7075972	0.003738303	2.39E-08	1.67E-10	0.001780242	9.28E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-209.txt	209	3.5217	7.50E+08	3893.3868	0.19881708	0.017628649	3.50E-05	3.36E-07	1.15E-06	2.98E-06	0.015752113	9.25E-05	2.6917259	0.003925525	2.39E-08	1.76E-10	0.001775209	9.72E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-210.txt	210	3.5217	7.50E+08	3934.4164	0.22689907	0.033158603	3.64E-05	6.24E-07	5.36E-06	4.21E-06	0.008300058	0.000120314	-2.3783279	0.009831137	3.77E-08	7.26E-10	0.001743944	1.76E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-211.txt	211	3.5217	7.50E+08	3814.8354	0.19453287	0.016609827	3.49E-05	3.21E-07	4.23E-08	2.96E-06	0.015759194	8.95E-05	-3.1167612	0.003809041	2.42E-08	1.73E-10	0.001508863	9.55E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-212.txt	212	3.5217	7.50E+08	3858.5529	0.20517442	0.036914994	3.63E-05	6.82E-07	1.85E-07	6.13E-06	0.007967331	0.000125555	-2.9123244	0.010657927	4.00E-08	8.40E-10	0.001551261	1.90E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-213.txt	213	3.5217	7.50E+08	3687.1512	0.23475983	0.031639275	3.61E-05	5.81E-07	5.86E-06	3.82E-06	0.008409157	0.000114704	-2.4577342	0.009238089	3.89E-08	7.08E-10	0.001965469	1.72E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-214.txt	214	3.5217	7.50E+08	4009.1731	0.19156075	0.016855136	3.48E-05	3.26E-07	7.88E-08	3.06E-06	0.015797134	9.06E-05	2.6854807	0.003833589	2.35E-08	1.69E-10	0.001365892	9.40E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-215.txt	215	3.5217	7.50E+08	4168.0672	0.19930098	0.017213062	3.50E-05	3.30E-07	1.66E-06	2.86E-06	0.015806591	9.26E-05	2.7032814	0.003915809	2.31E-08	1.69E-10	0.00186632	9.49E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-216.txt	216	3.5217	7.50E+08	4112.9139	0.20183583	0.029069156	3.58E-05	5.44E-07	1.45E-07	4.94E-06	0.008856986	0.000106623	-3.1166057	0.008121638	3.80E-08	6.06E-10	0.001922191	1.57E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-217.txt	217	3.5217	7.50E+08	3735.454	0.22840753	0.029783198	3.61E-05	5.53E-07	5.13E-06	3.79E-06	0.009309948	0.000113678	-2.4410093	0.008273877	3.59E-08	5.80E-10	0.001567205	1.62E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-218.txt	218	3.5217	7.50E+08	3965.3798	0.19917261	0.026400325	3.56E-05	5.01E-07	1.38E-07	4.55E-06	0.009411115	0.000101903	-3.0958177	0.007305528	3.57E-08	5.09E-10	0.001628423	1.44E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-219.txt	219	3.5217	7.50E+08	3675.8606	0.22228236	0.029098703	3.61E-05	5.50E-07	4.65E-06	3.88E-06	0.009561072	0.000114037	-2.4315998	0.008081706	3.48E-08	5.47E-10	0.001272918	1.59E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-220.txt	220	3.5217	7.50E+08	3634.3882	0.19538262	0.02485697	3.57E-05	4.82E-07	2.63E-07	4.35E-06	0.009278181	9.60E-05	-3.0992467	0.006976594	3.53E-08	4.80E-10	0.001809033	1.34E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-221.txt	221	3.5217	7.50E+08	3950.8642	0.20239391	0.029725247	3.64E-05	5.72E-07	1.63E-06	4.79E-06	0.008350221	0.000108078	-3.0514198	0.008736554	3.60E-08	6.14E-10	0.001557066	1.53E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-222.txt	222	3.5217	7.50E+08	3595.8765	0.22325623	0.032747897	3.62E-05	6.26E-07	5.37E-06	4.23E-06	0.00854941	0.000123223	-2.3725113	0.00977804	3.64E-08	6.96E-10	0.001616688	1.77E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-223.txt	223	3.5217	7.50E+08	3904.7132	0.18646747	0.016046087	3.47E-05	3.24E-07	1.03E-07	2.98E-06	0.015538734	8.98E-05	3.1040258	0.003868133	2.33E-08	1.69E-10	0.001749501	9.33E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-224.txt	224	3.5217	7.50E+08	3715.6011	0.21595604	0.033659645	3.60E-05	6.46E-07	4.03E-06	4.71E-06	0.008325498	0.000129404	-2.3764299	0.010543374	3.59E-08	7.39E-10	0.001432192	1.84E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-225.txt	225	3.5217	7.50E+08	3749.885	0.20497981	0.078603627	3.62E-05	1.45E-06	2.74E-07	1.31E-05	1.50E-07	0.001477513	-4.1564942	9744.5547	5.00E-09	NaN	0.001553797	4.06E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-226.txt	226	3.5217	7.50E+08	4025.1443	0.20969007	0.07016559	3.66E-05	1.29E-06	1.21E-06	1.10E-05	0.005066901	0.000290658	-4.2399167	0.038808217	2.89E-08	2.14E-09	0.001746065	3.53E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-227.txt	227	3.5217	7.50E+08	3763.7329	0.20328171	0.032221603	3.61E-05	6.13E-07	1.26E-06	5.24E-06	0.008334325	0.000115432	-2.9475782	0.00936424	3.78E-08	6.93E-10	0.001368082	1.69E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-228.txt	228	3.5217	7.50E+08	4001.2542	0.20708029	0.031501887	3.60E-05	5.98E-07	2.10E-06	4.91E-06	0.007857525	0.00011217	-2.9656972	0.009649127	3.86E-08	7.33E-10	0.00156645	1.67E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-229.txt	229	3.5217	7.50E+08	3671.0656	0.18338612	0.000838085	3.52E-05	1.14E-07	9.12E-09	NaN	0.014695985	8.64E-05	-3.1046058	0.003957174	2.41E-08	1.79E-10	0.001402708	9.02E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-230.txt	230	3.5217	7.50E+08	3792.7523	0.1855252	0.000840813	3.50E-05	1.12E-07	8.40E-12	NaN	0.01517392	8.87E-05	-3.1529578	0.0039316	2.37E-08	1.75E-10	0.00156747	9.13E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-231.txt	231	3.5217	7.50E+08	3831.106	0.19352483	0.028911508	3.58E-05	5.66E-07	2.57E-07	5.10E-06	0.008166741	0.000106209	-3.1045319	0.008774194	3.77E-08	6.50E-10	0.001674142	1.55E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-232.txt	232	3.5217	7.50E+08	3777.4766	0.18929003	0.015671438	3.48E-05	3.24E-07	1.33E-06	2.76E-06	0.015322035	8.95E-05	-2.7087862	0.003922383	2.35E-08	1.73E-10	0.001801672	9.40E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-233.txt	233	3.5217	7.50E+08	3855.9604	0.22537803	0.038076275	3.65E-05	7.21E-07	5.36E-06	4.86E-06	0.007855337	0.000137987	-2.2821339	0.011931627	3.74E-08	8.73E-10	0.001642244	2.02E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-234.txt	234	3.5217	7.50E+08	3963.2211	0.18482705	0.000794671	3.49E-05	1.06E-07	1.95E-10	NaN	0.015206043	8.47E-05	3.0858363	0.003743649	2.35E-08	1.65E-10	0.001629379	8.67E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-235.txt	235	3.5217	7.50E+08	4358.04	0.18597695	0.030688611	3.57E-05	6.25E-07	2.60E-07	5.64E-06	0.008326892	0.000117338	2.8615022	0.009483425	3.58E-08	6.64E-10	0.001438818	1.65E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-236.txt	236	3.5217	7.50E+08	3739.299	0.22210892	0.03360475	3.65E-05	6.44E-07	5.20E-06	4.38E-06	0.008349854	0.000121401	-2.3484608	0.009864565	3.76E-08	7.26E-10	0.00154779	1.78E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-237.txt	237	3.5217	7.50E+08	3678.2058	0.21646483	0.034565611	3.61E-05	6.75E-07	4.92E-06	4.68E-06	0.007839817	0.000126773	-2.3279204	0.010975762	3.81E-08	8.19E-10	0.001543756	1.87E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-238.txt	238	3.5217	7.50E+08	3883.2305	0.20300031	0.016346226	3.53E-05	3.27E-07	3.12E-06	2.53E-06	0.015257161	8.89E-05	-2.7018165	0.003911041	2.39E-08	1.76E-10	0.001399839	9.44E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-239.txt	239	3.5217	7.50E+08	3918.9376	0.19111738	0.026384996	3.59E-05	5.22E-07	1.59E-07	4.73E-06	0.0086935	0.000100208	-3.0518306	0.007780706	3.55E-08	5.40E-10	0.001719195	1.41E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-240.txt	240	3.5217	7.50E+08	4030.4158	0.19911444	0.074989207	3.61E-05	1.42E-06	2.68E-07	1.28E-05	2.46E-07	0.001415683	-4.1451858	5682.4016	5.01E-09	NaN	0.001569199	3.89E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-241.txt	241	3.5217	7.50E+08	3839.3345	0.22662645	0.035461954	3.66E-05	6.70E-07	5.44E-06	4.48E-06	0.008690066	0.000131882	-2.3291216	0.010301669	3.55E-08	7.13E-10	0.001763472	1.86E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-242.txt	242	3.5217	7.50E+08	3981.7171	0.18888815	0.026105842	3.53E-05	5.21E-07	1.22E-07	4.76E-06	0.008779479	0.000103149	-3.0708753	0.007928548	3.56E-08	5.51E-10	0.001684983	1.45E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-243.txt	243	3.5217	7.50E+08	4213.4386	0.22043839	0.03667123	3.61E-05	7.06E-07	5.15E-06	4.84E-06	0.007981112	0.000132466	-2.3600071	0.011259682	3.93E-08	8.70E-10	0.001723924	2.00E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-244.txt	244	3.5217	7.49E+08	3767.74	0.22525054	0.032539382	3.67E-05	5.81E-07	4.55E-06	4.31E-06	0.008275164	0.000107049	2.2697866	0.008695254	3.67E-08	6.24E-10	0.001854358	1.52E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-245.txt	245	3.5217	7.50E+08	3930.6964	0.19143588	0.026413614	3.65E-05	5.23E-07	2.10E-07	4.69E-06	0.009323413	9.74E-05	-3.0497725	0.007051117	3.48E-08	4.78E-10	0.00201284	1.35E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-246.txt	246	3.5217	7.50E+08	4076.2722	0.18507758	0.017470686	3.51E-05	3.46E-07	1.95E-07	3.27E-06	0.015128046	8.98E-05	2.2926197	0.003965014	2.33E-08	1.73E-10	0.001655801	9.21E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-247.txt	247	3.5217	7.49E+08	4303.5022	0.19752701	0.032635142	3.62E-05	6.25E-07	1.23E-07	5.65E-06	0.007974611	0.000113626	-3.0721191	0.009614566	3.91E-08	7.40E-10	0.002078417	1.70E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-248.txt	248	3.5217	7.49E+08	4013.1696	0.19724251	0.026770682	3.62E-05	5.14E-07	2.28E-07	4.62E-06	0.00935181	0.000100593	3.0145099	0.007241817	3.49E-08	4.93E-10	0.00177689	1.39E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-249.txt	249	3.5217	7.50E+08	3569.3036	0.18327138	0.018172169	3.51E-05	3.66E-07	5.75E-07	3.40E-06	0.015438404	9.39E-05	2.2924897	0.004061	2.33E-08	1.76E-10	0.001622294	9.60E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-250.txt	250	3.5217	7.50E+08	3856.7029	0.19639099	0.028070572	3.63E-05	5.42E-07	1.90E-07	4.87E-06	0.008609345	0.000100276	-3.0446362	0.00786239	3.72E-08	5.73E-10	0.001744155	1.45E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-251.txt	251	3.5217	7.50E+08	3723.2481	0.19070915	0.029071232	3.69E-05	5.79E-07	2.28E-07	5.16E-06	0.008199397	0.000100108	-3.0292429	0.008243204	3.70E-08	5.98E-10	0.001579898	1.44E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-252.txt	252	3.5217	7.50E+08	4123.4275	0.18023573	0.016560801	3.52E-05	3.46E-07	2.82E-08	3.18E-06	0.015193571	8.94E-05	-3.0952775	0.003945296	2.32E-08	1.72E-10	0.001405979	9.25E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-253.txt	253	3.5217	7.49E+08	3972.8086	0.1838251	0.027041916	3.57E-05	5.55E-07	3.20E-08	5.06E-06	0.008600785	0.000103096	3.0047775	0.008072104	3.62E-08	5.73E-10	0.001532752	1.47E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-254.txt	254	3.5217	7.50E+08	3941.2695	0.18543029	0.027065015	3.50E-05	5.50E-07	7.68E-08	5.05E-06	0.008614485	0.00010666	3.0619847	0.008342935	3.69E-08	6.03E-10	0.001877561	1.54E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-255.txt	255	3.5217	7.50E+08	3585.1501	0.19970872	0.027732502	3.63E-05	5.41E-07	1.63E-06	4.53E-06	0.008703316	0.000102547	3.045801	0.007936343	3.56E-08	5.52E-10	0.001687855	1.44E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-256.txt	256	3.5217	7.50E+08	3874.3352	0.19034412	0.02667937	3.62E-05	5.31E-07	2.35E-07	4.78E-06	0.008984879	9.87E-05	-3.0520483	0.00741307	3.58E-08	5.18E-10	0.001669268	1.39E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-257.txt	257	3.5217	7.50E+08	3691.923	0.18691259	0.016198723	3.55E-05	3.29E-07	5.04E-07	2.95E-06	0.015603161	8.60E-05	2.9827952	0.00368246	2.33E-08	1.61E-10	0.001538434	8.87E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-258.txt	258	3.5217	7.50E+08	3750.7811	0.18845246	0.026080849	3.56E-05	5.23E-07	1.33E-07	4.75E-06	0.00884268	9.96E-05	-3.0426322	0.007606306	3.62E-08	5.38E-10	0.001657603	1.42E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-259.txt	259	3.5217	7.50E+08	4153.774	0.18688399	0.026168704	3.60E-05	5.28E-07	1.68E-08	4.81E-06	0.008979623	9.95E-05	3.0445092	0.007462476	3.49E-08	5.08E-10	0.001391695	1.38E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-260.txt	260	3.5217	7.50E+08	4382.3487	0.19362114	0.028315142	3.63E-05	5.54E-07	1.70E-07	4.99E-06	0.008640799	0.000102437	-3.0141233	0.008006033	3.64E-08	5.70E-10	0.00158545	1.46E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-261.txt	261	3.5217	7.50E+08	4043.1888	0.17940506	0.000839463	3.57E-05	1.17E-07	7.71E-09	NaN	0.0146561	8.74E-05	-3.054834	0.004014597	2.29E-08	1.72E-10	0.001665394	8.76E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-262.txt	262	3.5217	7.50E+08	4009.9155	0.2217713	0.032078025	3.69E-05	6.10E-07	4.67E-06	4.24E-06	0.009288189	0.000120456	-2.3393788	0.008797674	3.40E-08	5.80E-10	0.001388751	1.65E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-263.txt	263	3.5217	7.50E+08	3858.4306	0.20406046	0.034507568	3.68E-05	6.55E-07	1.22E-06	5.56E-06	0.008249941	0.000116356	-2.8240506	0.009549434	3.83E-08	7.18E-10	0.001309393	1.72E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-264.txt	264	3.5217	7.50E+08	3828.2492	0.19666973	0.031628949	3.64E-05	6.37E-07	2.48E-06	5.11E-06	0.007703383	0.000111141	-2.8084536	0.00977055	3.77E-08	7.20E-10	0.001701968	1.62E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-265.txt	265	3.5217	7.50E+08	4067.5184	0.20796516	0.029959661	3.64E-05	5.72E-07	3.31E-06	4.47E-06	0.00794851	0.00010428	2.7358968	0.008835469	3.67E-08	6.33E-10	0.001610861	1.49E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-266.txt	266	3.5217	7.50E+08	4094.4	0.19628224	0.030173914	3.63E-05	5.81E-07	9.01E-08	5.25E-06	0.008102094	0.000107274	-3.148311	0.008928157	3.74E-08	6.56E-10	0.001640028	1.56E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-267.txt	267	3.5217	7.49E+08	3991.2414	0.18327819	0.025738603	3.60E-05	5.32E-07	2.61E-07	4.79E-06	0.008546236	9.80E-05	-3.0319698	0.007740712	3.51E-08	5.29E-10	0.001793312	1.36E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-268.txt	268	3.5217	7.50E+08	3725.4739	0.17974768	0.000829466	3.51E-05	1.15E-07	4.08E-09	NaN	0.014388115	8.64E-05	-3.1041591	0.004039199	2.39E-08	1.81E-10	0.001696374	8.96E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-269.txt	269	3.5217	7.50E+08	3937.4949	0.18680585	0.000854863	3.53E-05	1.14E-07	3.58E-09	NaN	0.015463533	8.83E-05	-3.10697	0.003844067	2.38E-08	1.72E-10	0.001642568	9.11E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-270.txt	270	3.5217	7.50E+08	4051.9377	0.1953732	0.027650945	3.63E-05	5.35E-07	6.64E-08	4.84E-06	0.009001157	0.000101249	-3.0918846	0.00758864	3.58E-08	5.30E-10	0.001782768	1.43E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-271.txt	271	3.5217	7.50E+08	3847.8641	0.19655258	0.027930508	3.58E-05	5.55E-07	1.81E-06	4.63E-06	0.008403191	0.00010255	-3.084508	0.008234445	3.75E-08	6.07E-10	0.001853185	1.49E-05
